Fecha-Hora,Cantidad de Likes,Cantidad de retweets,Veces citado,Tweet,Candidato,Espacio,Usr,url
2023-06-01 11:20:33+00:00,90,18,0,"Estrenarán un documental sobre Madygraf, la fábrica recuperada que regaló cuadernos a las escuelas públicas. 
https://t.co/IZaoxs4Y7F",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664275745462681601
2023-06-01 10:13:25+00:00,59,19,2,"El voto electrónico en CABA suma denuncias: ""No tiene ninguna explicación funcional""
https://t.co/KxK2zByF9y",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664258850449506308
2023-06-01 08:00:53+00:00,4,0,0,@andreadatri @Patriciodc @Jesi_mc @FernandoScolnik @OctavioCrivaro @chipicastillo @SolCheliz @MaielloMatias 😘,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664225498199728129
2023-06-01 06:17:40+00:00,381,42,21,¡Presente!,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664199524770881538
2023-05-31 17:09:00+00:00,26,7,0,Sería bueno saber qué opina @GugaLusto,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664001049831649293
2023-05-31 16:45:24+00:00,60,12,0,"El FIT presiona: la denuncia por el asbesto en el subte llegó a la Legislatura
Se realizó una audiencia convocada por Bregman y Barry.
https://t.co/gW4SzbysnI",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663995109333925889
2023-05-31 16:44:14+00:00,34,16,1,"Voto electrónico en CABA: “Larreta puso a auditar a un aportante del PRO” y 
“dividió y digitó las elecciones porteñas al servicio de su interna en Juntos por el Cambio”.
https://t.co/s66Jaf9omr",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663994816286412800
2023-05-31 15:51:24+00:00,2,0,0,@OctavioCrivaro @_candelaramirez @elciudadanoweb Muy buena,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663981521668063251
2023-05-31 15:51:14+00:00,37,7,1,"#SantaFe recomiendo. 
Octavio Crivaro: “Hay un gobierno con un discurso progresista que empeora las condiciones de vida” https://t.co/JkfrK0hZPM",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663981476948393998
2023-05-31 13:36:21+00:00,1,0,0,@Patriciodc Comparto,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663947534471950337
2023-05-31 13:35:51+00:00,421,46,9,"Pobre Gabriela, tener que gobernar un país de gente ignorante e ingrata no debe ser fácil después de tan exitosa gestión.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663947408844128260
2023-05-31 13:20:05+00:00,32,4,0,Importante,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663943442626404352
2023-05-31 13:18:53+00:00,7,1,0,@FloraAlkorta @Patriciodc @luisbremer @AM750 @sandraigelka @JorgelinaRocca Mucho trosko/a,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663943136656146439
2023-05-31 11:00:36+00:00,14,1,0,@nbg__ No deja de sorprendernos🤐,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663908339619602433
2023-05-31 10:59:36+00:00,47,20,2,"Todo nuestro repudio. 
Un ataque al SUTNA: causa penal armada por Bridgestone contra Alejandro Crespo https://t.co/IZPfqPKq4H, vía @izquierdadiario",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663908087244177410
2023-05-31 09:32:32+00:00,14,6,1,"#Neuquen Diputado PTS - Frente de Izquierda arremete contra las “jubilaciones de privilegio”.
https://t.co/Vj8uwgxtZf",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663886175147376640
2023-05-31 09:30:24+00:00,1,0,0,@Pochoperoniza2r @radioconvos889 Tenés razón. Es dificultoso hacerlo 💁🏼‍♀️,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663885639765446657
2023-05-31 09:09:35+00:00,36,14,0,#Mendoza El PTS - Frente de Izquierda realizó una impactante intervención urbana comparando sueldo de diputados y obreros de viña - MinutoYA https://t.co/Bb4BU9MKFG,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663880401474011146
2023-05-31 08:32:08+00:00,28,5,1,Esto está pasando en Jujuy.,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663870975673245696
2023-05-31 08:31:07+00:00,29,1,0,Vaca muerta,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663870719481069570
2023-05-31 08:24:34+00:00,190,48,1,"#AHORA en @radioconvos889 Martín Lousteau reivindica la pelea de Soledad Acuña por cambiar el estatuto docente. Imagínate si se entera que hay ratas en las escuelas, lo ridículo que se sentiría al atacar a los docentes como inicio de campaña en CABA. 
¿O no?",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663869070133919745
2023-05-31 07:35:11+00:00,66,16,0,"Nuestra denuncia en @clarincom 
@Patriciodc @Barry__Ale https://t.co/hvF367pnym",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663856642637672448
2023-05-31 07:30:45+00:00,13,3,0,"UNLA. | Myriam Bregman y Nicolás del Caño visitaron la Universidad de Lanús y se rodearon de jóvenes https://t.co/54AJVDPitk, vía @izquierdadiario",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663855527560978435
2023-05-30 22:29:40+00:00,76,20,0,Voto electrónico en CABA: Myriam Bregman presentó un amparo por irregularidades en el sistema https://t.co/3dXwxrZEjJ,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663719360081403910
2023-05-30 22:29:40+00:00,17,8,2,"En la UNLa, Bregman y Del Caño llamaron a votar a la izquierda “frenar el mayor ajuste que se viene” https://t.co/jnFVX3nRWb",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663719360077221888
2023-05-30 21:39:10+00:00,26,0,0,"@b_ttos Si, en la justicia",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663706649360465921
2023-05-30 20:58:02+00:00,25,9,2,"La problemática por la presencia de asbesto en el #subte llegó a la Legislatura.
https://t.co/qaDwCJJ5QK",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663696301609893893
2023-05-30 20:44:50+00:00,585,113,4,"Cuánto silencio del resto de los candidatos de CABA sobre las irregularidades en el proceso electoral que está armando Larreta en la ciudad, ¿no?",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663692976113975301
2023-05-30 20:35:17+00:00,1,0,0,@JavierGabino 😂,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663690573478330368
2023-05-30 20:33:35+00:00,30,6,0,Denuncian irregularidades en el sistema de Boleta Única Electrónica en CABA https://t.co/ki90Znwn5g,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663690148578488328
2023-05-30 20:33:21+00:00,45,15,0,"Comparo 🗳️ Bregman: ""Larreta puso a auditar el voto electrónico a un aportante del PRO"" https://t.co/j6tzNxDtNd vía @treslineasar",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663690089216524288
2023-05-30 20:25:06+00:00,92,31,3,Comparto 🗳️ Bregman: 'Larreta puso a auditar el voto electrónico a un aportante del PRO' https://t.co/WyKdUSziDx,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663688011287089156
2023-05-30 20:24:35+00:00,21,5,0,"Comparto 🗳️Bregman presentó amparo por supuestas irregularidades en sistema electrónico que se usará en CABA
https://t.co/5uyXz4k3gg",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663687882484117504
2023-05-30 20:23:38+00:00,52,11,0,Denuncian que Larreta nombró a un aportante PRO para auditar el voto electrónico en CABA https://t.co/0UnW4pYDwS,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663687643329183745
2023-05-30 20:23:19+00:00,23,9,0,Comparto 🗳️ Bregman presentó amparo por supuestas irregularidades en sistema electrónico que se usará en CABA https://t.co/DxWVjryAWU,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663687562395897856
2023-05-30 20:22:56+00:00,28,9,0,"Comparto 🗳️ Bregman denuncia irregularidades en el sistema de voto electrónico en CABA
https://t.co/QDxXhLvAc9",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663687464597311490
2023-05-30 20:21:24+00:00,32,18,0,Comparto 🗳️Myriam Bregman denunció a Rodríguez Larreta por irregularidades en el sistema de la Boleta Única Electrónica https://t.co/6o8e2eCWyo,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663687081359470592
2023-05-30 16:36:06+00:00,27,4,1,"Denuncia judicial
Bregman: “Larreta puso a auditar el voto electrónico a un aportante del PRO”
 https://t.co/18uvVOfBuq
https://t.co/QfaNIgKzlE",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663630383710191621
2023-05-30 15:46:04+00:00,41,10,0,"Estuvo con nosotrxs Nora Cortiñas✊.
Participaron las legisladoras @Barry__Ale, @MontenegroViki, @lauravelascook
Y @MechiDemen. Los activistas ambientales @EnriqueViale, @BlausteinMatias, @GuilleFolguera, y  @Patriciodc, @adarojo, entre otrxs https://t.co/6uktuBvMcd",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663617789611876353
2023-05-30 15:46:00+00:00,105,27,4,"Importante audiencia en @LegisCABA con trabajadorxs del subte y su sindicato. Denunciamos la peligrosidad del asbesto en las formaciones e instalaciones, una problemática que afecta también a los usuarios. Es muy grave: el asbesto mata. https://t.co/WugZUUvDOo",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663617775254876162
2023-05-29 21:08:10+00:00,139,16,1,El león solo ruge con auspicios.,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663336462920605700
2023-05-29 21:06:58+00:00,57,14,1,"Estreno: nos vemos el viernes 2 de junio a las 19hs en la proyección que se hará en la fábrica recuperada. 
Los fondos buitre la abandonaron, sus trabajadores la recuperaron. 
Documental: Madygraf. Huellas de un futuro. 
https://t.co/dHiB1HzgPK https://t.co/pqd0K77sA2",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663336158628020224
2023-05-29 20:52:44+00:00,2,0,0,@Sol_Bajar 💚✊,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663332579821379590
2023-05-29 20:52:20+00:00,64,25,0,"1200 denuncias, paros y aperturas de molinetes, 500 inspecciones, 7 audiencias en la Defensoría del Pueblo, 1 amparo ambiental. 70 toneladas retiradas. 5 flotas fuera de circulación. 2700 trabajadores bajo vigilancia médica. Y nada
 https://t.co/wqqLplNe1M https://t.co/8dyH4NQB1c",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663332478126309377
2023-05-29 20:49:13+00:00,68,30,0,"Mañana te esperamos en la audiencia que a las 13 hs realizaremos en la Legislatura de la Ciudad: la verdad sobre el subte de Buenos Aires. 
La bomba de tiempo en los pulmones de Martín: el asbesto del Subte en primera persona https://t.co/wqqLplNe1M https://t.co/8dyH4NQB1c",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663331692411596806
2023-05-29 20:38:35+00:00,78,31,0,"Escándalo electoral | Bregman: “Larreta puso a auditar el voto electrónico a un aportante del PRO” https://t.co/nGwgZI7tyP, vía @izquierdadiario",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663329016382668807
2023-05-29 18:23:34+00:00,76,28,1,"Lean esto, por favor. Así se están organizando las elecciones en CABA.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663295040095911942
2023-05-29 17:28:13+00:00,3,0,0,@marxismoychoris @tanex62 🤯,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663281109860249601
2023-05-29 17:24:40+00:00,95,12,0,¡Apa! Veamos... 🧐,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663280215383064577
2023-05-29 17:18:48+00:00,91,28,0,"#AHORA en Ledesma trabajadores azucareros se movilizan en reclamo de recomposición salarial. Mañana la FOTIA llama a paro en Tucumán, también por paritarias. 
Las empresas azucareras tienen ganancias millonarias y mantienen a trabajadores con salarios de pobreza. https://t.co/kYxktHEnbD",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663278739717857287
2023-05-29 14:09:42+00:00,20,4,0,#29Mayo #Cordobazo,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663231150549073922
2023-05-29 14:06:54+00:00,24,6,0,¡Todo nuestro apoyo!,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663230448800088088
2023-05-29 14:05:57+00:00,17,6,0,"UTA. | Corte parcial en Panamericana de choferes de la Línea 60  https://t.co/V6eDBGOnvn 
Por Camilo Mones, vía @izquierdadiario",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663230207812157457
2023-05-29 13:59:41+00:00,84,28,1,No pueden jugar con las familias así.,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663228629961129985
2023-05-29 13:26:17+00:00,564,55,4,😱,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663220224781434885
2023-05-29 12:40:31+00:00,3,0,0,@aitor_1312 @andreadatri 💁🏼‍♀️,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663208707985948677
2023-05-29 12:37:43+00:00,36,9,0,Comparto 🧳Myriam Bregman visitará Rosario y anunciará su fórmula con Nicolás del Caño https://t.co/TnvwayoL4s,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663208001040154627
2023-05-28 23:14:43+00:00,70,9,0,💪,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1663005921503596544
2023-06-02 20:10:48+00:00,245,88,5,Video completo: https://t.co/g9znZRloNp,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664771578293284867
2023-06-02 20:10:47+00:00,841,242,12,La integración de Latinoamérica en el abordaje de los recursos estratégicos es una necesidad geopolítica. https://t.co/duITzy4TKS,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664771574052843523
2023-06-02 20:10:46+00:00,2914,859,114,"Argentina potencia Humana. Argentina potencia Atómica. Argentina soberana.

Les dejo el Capítulo 3, parte 1 de las propuestas sobre Recursos Estratégicos: litio, combustibles y energías https://t.co/fTC0ISHtld",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664771569179041792
2023-06-02 10:03:28+00:00,233,12,0,"@jorgemacri Las organizaciones sociales e iglesias hacemos más que todos los funcionarios juntos para mitigar el daño que uds hacen. Si te preocupa lo que pasa ponete a laburar en vez de promover la deshumanizacion de los que sufren. Para algo cobras 1,5 millones x mes.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664618737557749761
2023-06-02 10:02:55+00:00,3125,369,32,@jorgemacri Pero chanta el abandono de la gente en situación de calle en CABA es responsabilidad institucional tuya como ministro de gobierno de Larreta. No leíste la constitución de la Ciudad porque emigraste desde Vte Lopez hace un par de meses. Ser funcionario implica deberes. https://t.co/ypfi8xOTo4,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664618598936002562
2023-06-01 17:13:39+00:00,2154,453,99,"Cuando escucho las prioridades de estos tipos me salta la duda: ¿son idiotas, son mala gente o las dos cosas? https://t.co/EPs5wYdkgV",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664364608176390144
2023-05-31 17:51:00+00:00,1382,417,11,Hay demasiados cabos sueltos para clausurar una investigación del hecho de violencia política más grave en décadas y demasiadas coincidencias para mantener los expedientes separados. Permitir este pacto de impunidad es un nuevo atentado contra la democracia.,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664011621063163911
2023-05-31 17:51:00+00:00,920,279,4,"No puede desconocerse las extrañas coincidencias que rodean a Milman: sus dichos en Ucrania donde declaraba a CFK enemiga de ese país en el marco de una guerra, su proyecto de ley que predijo el atentado, su presencia en las acciones de RF, sus dichos en el Restaurante Casablanca",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664011619045634052
2023-05-31 17:50:59+00:00,874,280,2,"Investigaciones paralelas sobre hechos vinculados, ambas de bajísimo nivel profesional. La limpieza de pruebas de los celulares de Milman y sus asesoras en la sospechosa fundación de Patricia Bullrich, es una clara obstrucción en la investigación y causal de prisión preventiva.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664011616642318336
2023-05-31 17:34:16+00:00,976,312,9,"Si la actuación de Pollicita y Martínez De Giorgi es cuanto menos negligente, la de Carlos Rivolo y Capuchetti es de una complicidad absoluta con los instigadores, financistas y autores intelectuales de este gravísimo crimen.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007407935143936
2023-05-31 17:34:16+00:00,883,275,4,"Llamativamente, mientras avanzábamos en la demostración irrefutable de este nexo, la Fiscalía 2 a cargo del Dr. Carlos Rivolo decidió cerrar la investigación para reducirla a un hecho aislado de una suerte de inverosímil start-up criminal sin conexiones políticas ni operativas.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007406060290053
2023-05-31 17:34:15+00:00,951,299,1,"La relación de Milman (posible instigador) y Uliarte (grupo operativo de tareas) con RF (grupo político de superficie) están probadas con material fílmico y fotográfico que los muestran ubicados en un mismo tiempo y lugar (hechos ""Guillotina"" y ""Antorchas"").",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007404223070213
2023-05-31 17:34:15+00:00,892,262,1,"La oferta del arma, el contacto entre RF y Uliarte, la presencia de integrantes de RF en el edificio que habita CFK y los llamamientos a la violencia armada realizados por RF con posible financiamiento de la Flia Caputo son elementos más que suficientes para unificar las causas.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007402306273283
2023-05-31 17:34:14+00:00,887,264,1,"Tampoco investigó la conexión de RF con sectores políticos que le permitieron usar el inmueble de San Isidro como su sede bajo la tapadera de una carpintería. El mismo inmueble que años atras era un centro social del intendente Posse, visitado por Macri en 2016.Ninguno fue citado",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007400414666753
2023-05-31 17:34:14+00:00,886,258,4,El Dr. Gerardo Pollicita no ha concretado las medidas de prueba solicitadas por nuestra querella para determinar la grotesca simulación en la operación comercial que encubrió el financiamiento millonario de RF por parte de la Familia Caputo.,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007398212743169
2023-05-31 17:34:13+00:00,874,245,1,La identificación de Casiano es clave porque la oferta de un arma homicida pocos días antes del atentado constituye un nexo incuestionable entre ambas causas que obliga a unificarlas e investigarlas debidamente.,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007396434272261
2023-05-31 17:34:13+00:00,937,271,1,"La ""no-identificación"" de Casiano y Monti podría ser otro hecho de incompetencia judicial. Sin embargo, estoy convencido de que es algo aún peor: un mecanismo de impunidad para una organización criminal compleja enraizada en sectores de mucho poder político y económico.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007394576269314
2023-05-31 17:34:12+00:00,880,251,2,"Casiano utilizaba para sus comunicaciones la línea 114997** a nombre de Ortabe Ruben Daniel, su socio en SUM OMIX SRL. Fue activa en los ataques de Basile y Morel contra dirigentes, participaba en los grupos de RF y difundía amenazas y discursos de odio en redes sociales.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007392638517251
2023-05-31 17:34:12+00:00,969,297,3,"Bochornosamente, ninguna está imputada porque la fiscalía 11 ""no logró"" identificarlas en ocho meses. ¿Negligencia o complicidad? Lidia Margarita Casiano es quien ofreció  un arma de fuego para matar a CFK pocos días antes del atentado acaecido el 1/9, más precisamente el 27/8.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007390780334083
2023-05-31 17:34:11+00:00,948,297,3,"En el celular de Montiel aparecían dos teléfonos bajo el mismo nombre de contacto. Se trataba de dos personas distintas, las dos con el alias ""Dali Revolción"", ambas partícipes de la organización criminal. Una es Angelica Dalila Monti, otra es Lidia Margarita Casiano.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007388431622145
2023-05-31 17:34:11+00:00,912,253,1,"Uno de estos elementos es la revelación de la identidad del sujeto identificado en el expediente como “Dali Revolución”, la persona que ofreció, días antes del atentado contra CFK, un arma para asesinarla. Esta persona tuvo contacto con Uliarte en al menos una ocasión.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007386321788929
2023-05-31 17:34:10+00:00,995,254,2,"Nuestro eq. de abogados liderado por los Dres. Yanson, Castro Bianchi y Rechanik junto con el eq. de Investigación Política aportamos pruebas que demuestran el rol de RF en una organización más compleja, además de la conexidad entre esta causa y la del atentado contra CFK.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007384522539008
2023-05-31 17:34:10+00:00,1035,267,5,"Soy querellante de la causa a partir de una serie de amenazas y un ataque físico recibido por el grupo RF, nodo operativo de una red criminal que fue creado y financiado específicamente para la instigación la violencia y el asesinato político.",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007382614016002
2023-05-31 17:34:09+00:00,3079,1395,112,Para dar precisión a lo expresado en algunos medios sobre la investigación de la causa conocida como “Revolución Federal” (en adelante RF) quisiera en el siguiente hilo contarles que:,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1664007380701413378
2023-05-31 15:45:55+00:00,529,65,5,Bien Petro. La Patria Grande está de pie.,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1663980141255507969
2023-05-30 09:44:09+00:00,5872,1834,161,"Larreta, aflojale al coaching. https://t.co/PMgcT2afdu",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1663526712603299843
2023-05-29 17:22:23+00:00,479,156,27,"Desde los movimientos populares, formamos brigadas para la asistencia de los inundados. Les dejo un listado con los puntos de donación. https://t.co/HZoAJRMzKc",Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1663279641136619521
2023-05-28 21:55:09+00:00,910,94,22,Coordinaditos el chancho que miente y el mulo de gato que le da de comer; mañana les contesto.,Grabois,FdT,JuanGrabois,https://twitter.com/JuanGrabois/status/1662985898542104577
2023-06-04 21:59:31+00:00,204,151,0,¡Felicitaciones @DLaudonio y a todo el equipo de @juntoscambioar por la elección que hicieron en Puerto Madryn! Cada vez son más chubutenses los que quieren cambiar la provincia. ¡Vamos a despertar Madryn y Chubut entero junto con @NachoTorresCH!,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1665523710558720000
2023-06-04 21:38:33+00:00,76,42,11,¡En Córdoba estamos más juntos que nunca para transformar la provincia y hacer el cambio de nuestras vidas!,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1665518434623410185
2023-06-04 21:38:32+00:00,78,40,1,"Y felicitaciones @RambaldiFer, Eduardo ""Tata"" Martín, @danispadoni2015, Eduardo Reyna, Sebastian Cabral, Rodolfo Ganz, Natalia Contini, Mariano Colombano y Ruben Schiaroli, intendentes electos de La Calera, Santa Rosa de Calamuchita, Valle Hermoso, Bialet Masse, Villa Quillinzo, Puesto de Castro, Anisacate, La Laguna y Colonia Tirolesa. Y a los más de 25 municipios y comunas que @juntoscambioar retuvo en la provincia.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1665518432127795201
2023-06-04 21:38:31+00:00,299,193,14,"¡𝐄𝐥 𝐜𝐚𝐦𝐛𝐢𝐨 𝐬𝐢𝐠𝐮𝐞 𝐜𝐨𝐧 𝐭𝐨𝐝𝐨 𝐞𝐧 𝐂𝐨́𝐫𝐝𝐨𝐛𝐚! 

Felicitaciones a @ferrermarcos por la gran elección que hicieron en Río Tercero, vamos con toda a revalidar la gestión en septiembre.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1665518427815985154
2023-06-04 19:06:58+00:00,206,90,7,Felicitaciones a todos los vecinos de Esquel que hoy se expresaron en la urnas. ¡Gracias por acompañar a @TaccettaMatias en esta interna! No tengo dudas de que Matías va a ser el próximo intendente y el que cambie Esquel para siempre. Junto a @NachoTorresCh 𝐯𝐚𝐦𝐨𝐬 𝐚 𝐭𝐫𝐚𝐧𝐬𝐟𝐨𝐫𝐦𝐚𝐫 𝐜𝐚𝐝𝐚 𝐫𝐢𝐧𝐜𝐨́𝐧 𝐝𝐞 𝐂𝐡𝐮𝐛𝐮𝐭 💪🏼🇦🇷,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1665480288925777920
2023-06-04 17:45:05+00:00,1700,1182,962,EL CAMBIO TOTAL QUE LOS ARGENTINOS NECESITAMOS EXIGE UNA NUEVA MAYORÍA https://t.co/lBJ3tz239W,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1665459683350519809
2023-06-03 15:31:11+00:00,668,419,33,Es muy triste escuchar el abandono que sienten hoy los quilmeños. @YoSoyMartiniano es el único candidato que puede llevar el cambio adelante con una enorme vocación y dedicación 🙌🏼 Junto a @diegosantilli vamos a recuperar la esperanza en toda la provincia de Buenos Aires. ¡No aflojen! Lo que viene es mejor🫶🏼,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1665063598408728578
2023-06-03 11:34:26+00:00,79,41,1,💪🏼🇦🇷,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1665004018035220482
2023-06-03 11:16:43+00:00,95,47,6,💪🏼🇦🇷,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664999557770485762
2023-06-03 11:00:06+00:00,1110,759,199,#HagamosElCambioDeNuestrasVidas https://t.co/rQ0cDBMkxt,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664995377697763331
2023-06-03 08:45:32+00:00,501,359,36,"#𝐍𝐢𝐔𝐧𝐚𝐌𝐞𝐧𝐨𝐬

La violencia contra las mujeres sigue siendo un problema que nos atraviesa y nos involucra a todos. Vivimos en una sociedad en donde aún subsisten niveles de violencia intolerables, de las más pequeñas y a veces naturalizadas hasta las más graves que cuestan vidas. 

Todos tenemos que reflexionar en que podemos aportar para terminar con este flagelo. Lo digo desde mi rol político, pero sobre todo como varón y como padre y hermano de mujeres. 

Trabajar por un verdadero cambio cultural que termine con la violencia contra las mujeres en todas sus formas requiere del compromiso de todos. Quiero un país con igualdad, en el que ellas puedan vivir sin miedo y elegir en libertad. Y por eso voy a seguir trabajando todos los días. Desde la Ciudad lo venimos haciendo hace tiempo, y seguimos trabajando para hacerlo mejor. Pero hoy no es el día para hablar de logros de gestión, es el día para decir, bien fuerte, #NiUnaMenos.",Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664961511368867840
2023-06-02 21:25:43+00:00,533,315,35,Me encanta venir a 𝐌𝐚𝐫 𝐝𝐞𝐥 𝐏𝐥𝐚𝐭𝐚 y ver cómo cambió la ciudad gracias al esfuerzo y el enorme trabajo que está haciendo @gmontenegro_ok. Se nota el compromiso que hay en esta gestión 🙌🏼 Vamos a cuidar los logros que alcanzamos y a seguir dando todo para que el cambio llegue a todo el país.,Larreta,JxC,horaciorlarreta,https://twitter.com/horaciorlarreta/status/1664790429978570759
